user_index,weights,status,elapsed,objectives,task_decomposition_s,native_model_build_s,solve_call_wall_s
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.UNKNOWN,610.1884639868513,{},0.01616192003712058,9.833636492025107,600.354735547211
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.UNKNOWN,611.1844801888801,{},0.017414245754480362,10.978857589885592,600.205520494841
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.UNKNOWN,610.8083287919872,{},0.015178521163761616,10.685123001690954,600.1231000022963
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.FEASIBLE,610.4146960838698,"{'makespan': 1.5425, 'workstations': 11, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}",0.01608293689787388,9.416470367927104,600.9981000819243
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.UNKNOWN,608.9520630221814,{},0.015231957659125328,8.780598951037973,600.1713809738867
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.UNKNOWN,609.3092046380043,{},0.015579267870634794,9.138670809101313,600.170418959111
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.FEASIBLE,609.3330932701938,"{'makespan': 1.6702777777777778, 'workstations': 10, 'employees': 1, 'robots': 0, 'employee_time': 0.18222222222222223}",0.015981210861355066,9.083358967211097,600.2496300800703
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.FEASIBLE,609.8218694981188,"{'makespan': 2.007222222222222, 'workstations': 11, 'employees': 2, 'robots': 0, 'employee_time': 0.18222222222222223}",0.016418281942605972,9.469192043878138,600.3525516618975
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,382.9306753538549,"{'makespan': 1.4111111111111112, 'workstations': 10, 'employees': 1, 'robots': 3, 'employee_time': 0.11555555555555555}",0.016124817077070475,9.478687699418515,373.4518710412085
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,47.490216127131134,"{'makespan': 2.923611111111111, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}",0.015181696973741055,10.215640899725258,37.27448799787089
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.UNKNOWN,609.5521196848713,{},0.014987066853791475,9.142284334171563,600.4097458571196
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,609.3241401230916,"{'makespan': 2.0625, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 2.0}",0.015409976243972778,9.158362261019647,600.1656896667555
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.UNKNOWN,609.2654064698145,{},0.014843916986137629,8.489733682014048,600.7755896388553
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.UNKNOWN,608.7996984599158,{},0.016735334880650043,8.464668177999556,600.3349203229882
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.FEASIBLE,609.0693792537786,"{'makespan': 7.155555555555556, 'workstations': 14, 'employees': 4, 'robots': 4, 'employee_time': 0.23}",0.0185754862613976,8.773564866743982,600.2956975121051
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.UNKNOWN,609.4815536760725,{},0.0187459709122777,9.296612027101219,600.1848312523216
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.UNKNOWN,608.9202222949825,{},0.015561641193926334,8.600088741630316,600.3200174979866
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.UNKNOWN,608.7813807548955,{},0.015468412078917027,8.585669534280896,600.1956250048243
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.FEASIBLE,610.0098891537637,"{'makespan': 1.1319444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 1.1088888888888888}",0.015905315056443214,9.728874897118658,600.2808982776478
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.UNKNOWN,609.0486730597913,{},0.022561741061508656,8.565318724140525,600.4832450482063
