user_index,weights,status,elapsed,objectives,task_decomposition_s,native_model_build_s,solve_call_wall_s
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.FEASIBLE,602.3328806497157,"{'makespan': 0.37333333333333335, 'workstations': 7, 'employees': 2, 'robots': 0, 'employee_time': 0.5388888888888889}",0.006739229895174503,2.2230267766863108,600.1097763008438
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.FEASIBLE,602.3534877961501,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 3, 'robots': 0, 'employee_time': 0.63}",0.0070800259709358215,2.2654460449703038,600.0879554729909
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,10.832343473099172,"{'makespan': 0.9991666666666666, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}",0.006734713912010193,2.0731369350105524,8.75912145525217
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,18.21126551227644,"{'makespan': 1.0177777777777777, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",0.04971244791522622,2.2445607390254736,15.966592511162162
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,55.32280455296859,"{'makespan': 0.9769444444444444, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.96}",0.006707170978188515,2.094587800092995,53.22813493991271
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.FEASIBLE,602.4000421408564,"{'makespan': 0.37333333333333335, 'workstations': 7, 'employees': 2, 'robots': 0, 'employee_time': 0.5866666666666667}",0.007131581194698811,2.3404937251470983,600.0594308339059
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,20.129300558008254,"{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}",0.006737146992236376,2.236978251952678,17.89223963394761
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,23.72916090535,"{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}",0.01386572141200304,2.268834196962416,21.460203889291734
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,18.87920907791704,"{'makespan': 0.9447222222222222, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",0.006813545245677233,2.095611599739641,16.78348503401503
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,16.935839148703963,"{'makespan': 1.5402777777777779, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",0.006894511170685291,2.1347887739539146,14.800967616029084
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.FEASIBLE,602.0542217842303,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",0.006740686018019915,1.991398531012237,600.0627404171973
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,602.4524979777634,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",0.007271694019436836,2.3912556250579655,600.0611495329067
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.FEASIBLE,602.4937170571648,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}",0.007011114154011011,2.4201699467375875,600.0734521360137
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.FEASIBLE,602.3283117040992,"{'makespan': 0.5355555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0064855413511395454,2.1769509040750563,600.1512643010356
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.FEASIBLE,602.1557065369561,"{'makespan': 0.5347222222222222, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.1111111111111111}",0.0066757481545209885,2.0791520620696247,600.0764534538612
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.FEASIBLE,602.1773700132035,"{'makespan': 0.4088888888888889, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}",0.006761772092431784,2.063473645132035,600.1137953419238
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.FEASIBLE,602.4278946542181,"{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.16555555555555557}",0.008871817030012608,2.3404714688658714,600.0872928272001
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,602.3368489625864,"{'makespan': 0.8388888888888889, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 1.0888888888888888}",0.00655751908197999,2.201836831867695,600.1349311377853
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.FEASIBLE,602.3373712301254,"{'makespan': 0.4311111111111111, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.39}",0.006937979254871607,2.2652056347578764,600.0720624858513
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,603.3883804380894,"{'makespan': 0.41583333333333333, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5811111111111111}",0.008263512048870325,3.297611719928682,600.0906487358734
