user_index,weights,status,elapsed,objectives,task_decomposition_s,native_model_build_s,solve_call_wall_s
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.FEASIBLE,605.7134014829062,"{'makespan': 5.366666666666666, 'workstations': 9, 'employees': 3, 'robots': 3, 'employee_time': 0.4722222222222222}",0.01105795195326209,5.517280019354075,600.1960166511126
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.FEASIBLE,605.5722724511288,"{'makespan': 1.2758333333333334, 'workstations': 8, 'employees': 2, 'robots': 0, 'employee_time': 0.5522222222222222}",0.010733617935329676,5.465739579871297,600.1064309361391
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,39.30303316889331,"{'makespan': 1.505, 'workstations': 3, 'employees': 1, 'robots': 2, 'employee_time': 1.43}",0.00980882765725255,5.431869179941714,33.87107706302777
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,103.91312489798293,"{'makespan': 1.271388888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.08666666666666667}",0.011325361207127571,6.156556584872305,97.75643686298281
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,373.85437499685213,"{'makespan': 1.5772222222222223, 'workstations': 3, 'employees': 1, 'robots': 2, 'employee_time': 1.5766666666666667}",0.011121934279799461,5.809860915876925,368.0444143898785
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.UNKNOWN,605.354924836196,{},0.010676640085875988,5.252534986939281,600.1022734441794
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,258.28160661878064,"{'makespan': 1.0711111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.13666666666666666}",0.010048645082861185,4.7138000461272895,253.56771420082077
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,243.27162280725315,"{'makespan': 1.0711111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.13666666666666666}",0.01208419818431139,5.12974700704217,238.14174361620098
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,178.86840056581423,"{'makespan': 1.3708333333333333, 'workstations': 7, 'employees': 1, 'robots': 2, 'employee_time': 0.08666666666666667}",0.01181837823241949,6.276071533095092,172.5921810567379
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,130.03754158969969,"{'makespan': 2.7394444444444446, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.08666666666666667}",0.011149815749377012,5.723452928941697,124.31394600309432
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.FEASIBLE,605.2130874088034,"{'makespan': 1.5166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.5}",0.020444209221750498,5.098716084845364,600.1142362798564
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,605.4568208348937,"{'makespan': 1.5180555555555555, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.5}",0.009834970347583294,5.340936738997698,600.1157885920256
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.FEASIBLE,605.7441707323305,"{'makespan': 1.4522222222222223, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.43}",0.009641988668590784,5.625461783260107,600.1186175360344
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.FEASIBLE,605.3298937263899,"{'makespan': 0.8077777777777778, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.15777777777777777}",0.010026376228779554,5.0998953129164875,600.2298972629942
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.FEASIBLE,605.8906398322433,"{'makespan': 0.8233333333333334, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.14}",0.011581864673644304,5.701145716942847,600.1893541812897
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.UNKNOWN,605.4682456557639,{},0.010777948889881372,5.37503577908501,600.0930686965585
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.FEASIBLE,605.0751026761718,"{'makespan': 0.8105555555555556, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.3477777777777778}",0.011781924869865179,4.896133877336979,600.178834463004
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,605.8219261332415,"{'makespan': 1.2963888888888888, 'workstations': 8, 'employees': 2, 'robots': 1, 'employee_time': 1.3}",0.01025725994259119,5.124126291368157,600.6977045941167
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.FEASIBLE,605.8008690979332,"{'makespan': 0.6488888888888888, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.6277777777777778}",0.010567063000053167,5.599625183735043,600.2011120971292
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,605.1034121345729,"{'makespan': 0.6730555555555555, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.8733333333333333}",0.013309890870004892,4.96989707229659,600.1334087038413
