user_index,weights,status,elapsed,objectives,task_decomposition_s,native_model_build_s,solve_call_wall_s
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.FEASIBLE,612.3011180730537,"{'makespan': 0.6091666666666666, 'workstations': 10, 'employees': 3, 'robots': 1, 'employee_time': 0.6877777777777778}",0.035646531730890274,12.054563156329095,600.2464674152434
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.FEASIBLE,611.5035082851537,"{'makespan': 0.6522222222222223, 'workstations': 6, 'employees': 4, 'robots': 1, 'employee_time': 0.9977777777777778}",0.026755410246551037,11.175166816450655,600.3282552738674
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,45.613817716017365,"{'makespan': 1.951111111111111, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.9066666666666667}",0.08444369584321976,11.349350222852081,34.26437417184934
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,30.457429761998355,"{'makespan': 2.5077777777777777, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}",0.031302955001592636,11.484918740112334,18.972377850674093
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,216.9149839389138,"{'makespan': 2.0877777777777777, 'workstations': 3, 'employees': 1, 'robots': 3, 'employee_time': 2.0877777777777777}",0.032401532866060734,11.779360020998865,205.1355122672394
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.FEASIBLE,611.0289698247798,"{'makespan': 0.5911111111111111, 'workstations': 8, 'employees': 4, 'robots': 2, 'employee_time': 0.9955555555555555}",0.03161265002563596,10.62071965681389,600.4081145827658
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,69.49341922299936,"{'makespan': 0.9088888888888889, 'workstations': 11, 'employees': 2, 'robots': 0, 'employee_time': 0.18222222222222223}",0.09550927300006151,11.502772420179099,57.99054584605619
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,162.63849927904084,"{'makespan': 0.9188888888888889, 'workstations': 12, 'employees': 2, 'robots': 0, 'employee_time': 0.18222222222222223}",0.02922112913802266,11.170579663012177,151.46779781999066
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,25.258869265206158,"{'makespan': 2.2744444444444443, 'workstations': 7, 'employees': 1, 'robots': 3, 'employee_time': 0.11555555555555555}",0.02677079103887081,11.254147395025939,14.00461203418672
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,27.948362768162042,"{'makespan': 3.0733333333333333, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}",0.029026798903942108,10.1329137342982,17.8153556692414
