user_index,weights,status,elapsed,objectives,task_decomposition_s,native_model_build_s,solve_call_wall_s
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.OPTIMAL,489.0687740352005,"{'makespan': 0.37333333333333335, 'workstations': 7, 'employees': 2, 'robots': 0, 'employee_time': 0.5422222222222223}",0.04944255715236068,1.7977842222899199,487.270905722864
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.OPTIMAL,417.3288060207851,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 3, 'robots': 0, 'employee_time': 0.6266666666666667}",0.011243779212236404,1.810123440809548,415.51859975466505
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,4.8822131170891225,"{'makespan': 1.0255555555555556, 'workstations': 3, 'employees': 1, 'robots': 2, 'employee_time': 0.9533333333333334}",0.011183394119143486,1.9520255257375538,2.930093952920288
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,4.701428657863289,"{'makespan': 0.9344444444444444, 'workstations': 7, 'employees': 2, 'robots': 1, 'employee_time': 0.057777777777777775}",0.012855119071900845,2.2609497122466564,2.440347188618034
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,7.419211824890226,"{'makespan': 1.0455555555555556, 'workstations': 3, 'employees': 1, 'robots': 2, 'employee_time': 1.0455555555555556}",0.011432793457061052,1.7746659386903048,5.644457694608718
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.FEASIBLE,602.114318093285,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6266666666666667}",0.012487019877880812,2.0490133869461715,600.0651820860803
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,4.9425018527545035,"{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}",0.011503399815410376,1.8438160382211208,3.098586011212319
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,6.511827148031443,"{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}",0.043931901920586824,1.8209271943196654,4.690795850008726
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,4.352924761362374,"{'makespan': 0.8888888888888888, 'workstations': 7, 'employees': 1, 'robots': 3, 'employee_time': 0.057777777777777775}",0.012005806900560856,1.772847827989608,2.5799682731740177
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,5.321547247003764,"{'makespan': 1.3844444444444444, 'workstations': 5, 'employees': 3, 'robots': 1, 'employee_time': 0.057777777777777775}",0.011865713633596897,2.081721622031182,3.2397186341695487
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.FEASIBLE,602.2906157379039,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",0.01292354241013527,2.236518351826817,600.0539531889372
